White	White ELO	Black	Black ELO	Result	Date
Dominguez Perez, L.	2739	So, W.	2788	0-1	2017.11.11
Dominguez Perez, L.	2739	So, W.	2788	1-0	2017.11.09
Dominguez Perez, L.	2739	So, W.	2788	1-0	2017.11.10
So, W.	2780	Dominguez Perez, L.	2739	1/2-1/2	2018.08.14
Mamedyarov, S.	2801	Dominguez Perez, L.	2739	1/2-1/2	2018.08.14
Karjakin, Sergey	2773	Dominguez Perez, L.	2739	1/2-1/2	2018.08.14
Dominguez Perez, Leinier	2739	Navara, David	2737	1-0	2017.08.17
Dominguez Perez, Leinier	2739	Caruana, Fabiano	2807	1-0	2017.08.17
Dominguez Perez, Leinier	2739	Le, Quang Liem	2739	1-0	2017.08.14
Hammer, Jon Ludvig	2631	Dominguez Perez, Leinier	2739	1/2-1/2	2018.06.26
Guseinov, G.	2643	Dominguez Perez, L.	2739	1-0	2017.01.11
Dominguez Perez, L.	2739	Benjamin, Joe	2544	1/2-1/2	2017.01.11
So, W.	2788	Dominguez Perez, L.	2739	1-0	2017.11.12
So, W.	2788	Dominguez Perez, L.	2739	1-0	2017.11.12
Dominguez Perez, L.	2739	So, W.	2788	1/2-1/2	2017.11.12
So, W.	2788	Dominguez Perez, L.	2739	1-0	2017.11.12
So, W.	2788	Dominguez Perez, L.	2739	1-0	2017.11.12
Dominguez Perez, L.	2739	So, W.	2788	1/2-1/2	2017.11.12
Dominguez Perez, L.	2739	So, W.	2788	1/2-1/2	2017.11.11
Dominguez Perez, L.	2739	So, W.	2788	0-1	2017.11.11
Dominguez Perez, L.	2739	So, W.	2788	0-1	2017.11.12
Dominguez Perez, L.	2739	So, W.	2788	0-1	2017.11.10
Dominguez Perez, L.	2739	So, W.	2788	1/2-1/2	2017.11.10
Dominguez Perez, L.	2739	So, W.	2788	1/2-1/2	2017.11.11
Dominguez Perez, L.	2739	So, W.	2788	1/2-1/2	2017.11.09
Dominguez Perez, Leinier	2739	Le, Quang Liem	2739	1/2-1/2	2017.08.17
Dominguez Perez, Leinier	2739	Kasparov, Garry	2812	0-1	2017.08.17
Dominguez Perez, Leinier	2739	Anand, Viswanathan	2783	1/2-1/2	2017.08.14
Dominguez Perez, Leinier	2739	Karjakin, Sergey	2773	1/2-1/2	2017.08.14
Dominguez Perez, Leinier	2739	Aronian, Levon	2799	0-1	2017.08.14
Dominguez Perez, Leinier	2739	Nepomniachtchi, Ian	2751	0-1	2017.08.17
Dominguez Perez, Leinier	2739	Aronian, Levon	2799	0-1	2017.08.17
Dominguez Perez, Leinier	2739	Karjakin, Sergey	2773	0-1	2017.08.17
Dominguez Perez, Leinier	2739	Anand, Viswanathan	2783	1/2-1/2	2017.08.17
Dominguez Perez, Leinier	2739	Nakamura, Hikaru	2792	0-1	2017.08.17
Perdomo, C.	2299	Dominguez Perez, L.	2739	0-1	2017.01.11
Baker, Vincent J	1960	Dominguez Perez, L.	2739	0-1	2017.01.11
Feng, Maggie	2164	Dominguez Perez, L.	2739	0-1	2017.01.11
Van der Lende, I.	2315	Dominguez Perez, L.	2739	0-1	2017.01.11
Van Wely, L.	2695	Dominguez Perez, L.	2739	1/2-1/2	2017.01.11
Hansen, Eric	2603	Dominguez Perez, L.	2739	0-1	2017.01.11
Oussedik, E.	2155	Dominguez Perez, L.	2739	0-1	2017.01.11
Katz, Alexander R	2335	Dominguez Perez, L.	2739	0-1	2017.01.11
Stripunsky, A.	2536	Dominguez Perez, L.	2739	0-1	2017.01.11
Cheng, Bi	2395	Dominguez Perez, L.	2739	0-1	2017.03.01
So, W.	2788	Dominguez Perez, L.	2739	0-1	2017.11.11
So, W.	2788	Dominguez Perez, L.	2739	1-0	2017.11.11
So, W.	2788	Dominguez Perez, L.	2739	1-0	2017.11.12
So, W.	2788	Dominguez Perez, L.	2739	0-1	2017.11.10
So, W.	2788	Dominguez Perez, L.	2739	0-1	2017.11.10
Anand, Viswanathan	2783	Dominguez Perez, Leinier	2739	0-1	2017.08.17
Aronian, Levon	2799	Dominguez Perez, Leinier	2739	1-0	2017.08.17
Caruana, Fabiano	2807	Dominguez Perez, Leinier	2739	1-0	2017.08.14
Caruana, Fabiano	2807	Dominguez Perez, Leinier	2739	0-1	2017.08.17
Karjakin, Sergey	2773	Dominguez Perez, Leinier	2739	1-0	2017.08.17
Kasparov, Garry	2812	Dominguez Perez, Leinier	2739	1-0	2017.08.17
Nakamura, Hikaru	2792	Dominguez Perez, Leinier	2739	0-1	2017.08.17
Navara, David	2737	Dominguez Perez, Leinier	2739	0-1	2017.08.17
Navara, David	2737	Dominguez Perez, Leinier	2739	0-1	2017.08.14
Nepomniachtchi, Ian	2751	Dominguez Perez, Leinier	2739	1-0	2017.08.17
Dominguez Perez, L.	2732	Lysyj, I.	2668	1-0	2016.05.01
Dominguez Perez, L.	2732	Sargissian, G.	2702	1-0	2016.03.02
Dominguez Perez, L.	2732	Mamedov, Rau	2650	1-0	2016.03.02
Dominguez Perez, L.	2732	Wang Yue	2718	1-0	2016.02.28
Dominguez Perez, L.	2732	Fressinet, L.	2700	1-0	2016.03.02
Dominguez Perez, L.	2732	Wang Hao	2717	1-0	2016.02.28
Dominguez Perez, L.	2732	Mamedyarov, S.	2747	1-0	2016.02.28
Dominguez Perez, L.	2732	Movsesian, S.	2653	1-0	2016.02.28
Dominguez Perez, L.	2732	Li Chao2	2751	1-0	2016.02.28
Dominguez Perez, L.	2732	Ivanchuk, V.	2710	1-0	2016.02.28
Dominguez Perez, L.	2732	Fressinet, L.	2700	1-0	2016.02.28
Dominguez Perez, L.	2732	Navara, D.	2734	1-0	2016.02.26
Dominguez Perez, L.	2732	Bacallao Alonso, Y.	2546	1-0	2016.02.08
Sambuev, B.	2541	Dominguez Perez, L.	2739	1/2-1/2	2017.03.01
Perez Ponsa, F.	2577	Dominguez Perez, L.	2739	1/2-1/2	2017.03.01
So, W.	2788	Dominguez Perez, L.	2739	1/2-1/2	2017.11.12
So, W.	2788	Dominguez Perez, L.	2739	1/2-1/2	2017.11.11
So, W.	2788	Dominguez Perez, L.	2739	1/2-1/2	2017.11.10
So, W.	2788	Dominguez Perez, L.	2739	1/2-1/2	2017.11.11
So, W.	2788	Dominguez Perez, L.	2739	1/2-1/2	2017.11.09
So, W.	2788	Dominguez Perez, L.	2739	1/2-1/2	2017.11.09
Kasparov, Garry	2812	Dominguez Perez, Leinier	2739	1/2-1/2	2017.08.14
Le, Quang Liem	2739	Dominguez Perez, Leinier	2739	1/2-1/2	2017.08.17
Nakamura, Hikaru	2792	Dominguez Perez, Leinier	2739	1/2-1/2	2017.08.14
Nepomniachtchi, Ian	2751	Dominguez Perez, Leinier	2739	1/2-1/2	2017.08.14
Dominguez Perez, L.	2723	Ivanchuk, V.	2710	0-1	2016.06.09
Dominguez Perez, L.	2732	Nepomniachtchi, I.	2703	0-1	2016.05.01
Dominguez Perez, L.	2732	Ding Liren	2766	0-1	2016.03.02
Dominguez Perez, L.	2732	Ponomariov, R.	2712	0-1	2016.03.02
Dominguez Perez, L.	2732	Mamedov, Rau	2650	0-1	2016.02.28
Dominguez Perez, L.	2732	Wojtaszek, R.	2727	0-1	2016.02.28
Dominguez Perez, L.	2713	Ponomariov, R.	2706	1-0	2016.07.09
Dominguez Perez, L.	2720	Bareev, E.	2675	1-0	2016.09.02
Dominguez Perez, L.	2720	Kasimdzhanov, R.	2696	1-0	2016.09.02
Dominguez Perez, L.	2720	Lupulescu, C.	2618	1-0	2016.09.02
Dominguez Perez, L.	2720	Kryvoruchko, Y.	2693	1-0	2016.09.26
Dominguez Perez, L.	2720	Sevian, Samuel	2591	1-0	2016.09.26
Dominguez Perez, L.	2720	Adhiban, Baskaran	2671	1-0	2016.09.26
Dominguez Perez, L.	2720	Baklan, V.	2619	1-0	2016.09.26
Dominguez Perez, L.	2752	Pijpers, A.	2465	1-0	2016.11.06
Dominguez Perez, L.	2736	Hernandez Guerrero, G.	2498	1-0	2016.10.29
Dominguez Perez, L.	2752	Andreikin, D.	2736	0-1	2016.11.06
Dominguez Perez, L.	2739	Aronian, L.	2785	1-0	2016.12.26
Dominguez Perez, L.	2739	Li Chao2	2720	1-0	2016.12.26
Dominguez Perez, L.	2739	Zhigalko, S.	2671	1-0	2016.12.26
Dominguez Perez, L.	2739	Onischuk, V.	2601	1-0	2016.12.29
Dominguez Perez, L.	2739	Wojtaszek, R.	2749	0-1	2016.12.29
Dominguez Perez, L.	2739	Fressinet, L.	2672	1-0	2016.12.29
Dominguez Perez, L.	2739	Jobava, Ba	2702	0-1	2016.12.29
Dominguez Perez, L.	2739	Bortnyk, Olexandr	2581	1-0	2016.12.29
Dominguez Perez, L.	2723	Bruzon Batista, L.	2681	1/2-1/2	2016.06.09
Dominguez Perez, L.	2723	Cheparinov, I.	2687	1/2-1/2	2016.06.09
Dominguez Perez, L.	2723	Kryvoruchko, Y.	2682	1/2-1/2	2016.06.09
Dominguez Perez, L.	2723	Almasi, Z.	2688	1/2-1/2	2016.06.09
Dominguez Perez, L.	2732	Grischuk, A.	2752	1/2-1/2	2016.05.01
Dominguez Perez, L.	2732	Harikrishna, P.	2753	1/2-1/2	2016.02.28
Dominguez Perez, L.	2732	Navara, D.	2734	1/2-1/2	2016.02.28
Dominguez Perez, L.	2732	Sargissian, G.	2702	1/2-1/2	2016.02.28
Dominguez Perez, L.	2732	Ding Liren	2766	1/2-1/2	2016.02.28
Dominguez Perez, L.	2732	Tomashevsky, E.	2728	1/2-1/2	2016.02.28
Dominguez Perez, L.	2732	Ponomariov, R.	2712	1/2-1/2	2016.02.28
Dominguez Perez, L.	2732	Wang Hao	2717	1/2-1/2	2016.02.26
Dominguez Perez, L.	2732	Sargissian, G.	2702	1/2-1/2	2016.02.26
Dominguez Perez, L.	2732	Quesada Perez, Yu	2631	1/2-1/2	2016.02.08
Dominguez Perez, L.	2713	Kramnik, V.	2812	1/2-1/2	2016.07.09
Dominguez Perez, L.	2713	Nisipeanu, LD.	2674	1/2-1/2	2016.07.09
Dominguez Perez, L.	2713	Vachier Lagrave, M.	2798	1/2-1/2	2016.07.09
Dominguez Perez, L.	2720	Wojtaszek, R.	2736	1/2-1/2	2016.09.02
Dominguez Perez, L.	2720	Grandelius, N.	2641	1/2-1/2	2016.09.02
Dominguez Perez, L.	2720	Piorun, K.	2681	1/2-1/2	2016.09.26
Dominguez Perez, L.	2736	Granda Zuniga, J.	2648	1/2-1/2	2016.10.29
Dominguez Perez, L.	2752	Rapport, R.	2730	1/2-1/2	2016.11.06
Dominguez Perez, L.	2739	Bortnyk, Olexandr	2581	1/2-1/2	2016.12.26
Dominguez Perez, L.	2739	Riazantsev, A.	2671	1/2-1/2	2016.12.26
Dominguez Perez, L.	2739	Mamedyarov, S.	2768	1/2-1/2	2016.12.26
Inarkiev, E.	2686	Dominguez Perez, L.	2732	0-1	2016.05.01
Ponomariov, R.	2712	Dominguez Perez, L.	2732	1-0	2016.03.02
Fressinet, L.	2700	Dominguez Perez, L.	2732	1-0	2016.03.02
Ding Liren	2766	Dominguez Perez, L.	2732	0-1	2016.02.28
Li Chao2	2751	Dominguez Perez, L.	2732	0-1	2016.02.28
Ivanchuk, V.	2710	Dominguez Perez, L.	2732	0-1	2016.02.28
Ponomariov, R.	2712	Dominguez Perez, L.	2732	1-0	2016.02.28
Wang Hao	2717	Dominguez Perez, L.	2732	0-1	2016.02.28
Navara, D.	2734	Dominguez Perez, L.	2732	1-0	2016.02.28
Mamedyarov, S.	2747	Dominguez Perez, L.	2732	1-0	2016.02.28
Wang Yue	2718	Dominguez Perez, L.	2732	0-1	2016.02.28
Harikrishna, P.	2753	Dominguez Perez, L.	2732	1-0	2016.02.28
Ivanchuk, V.	2710	Dominguez Perez, L.	2732	0-1	2016.02.26
Granda Zuniga, J.	2648	Dominguez Perez, L.	2736	1-0	2016.10.29
Giri, A.	2767	Dominguez Perez, L.	2752	1-0	2016.11.06
Yu Yangyi	2729	Dominguez Perez, L.	2739	1-0	2016.12.26
Dominguez Perez, L.	2739	Nguyen Ngoc Truong Son	2629	1/2-1/2	2016.12.26
Korobov, A.	2692	Dominguez Perez, L.	2739	1-0	2016.12.26
Dubov, Daniil	2660	Dominguez Perez, L.	2739	1-0	2016.12.29
Dominguez Perez, L.	2739	Carlsen, M.	2840	1/2-1/2	2016.12.29
Dominguez Perez, L.	2739	Mamedyarov, S.	2768	1/2-1/2	2016.12.29
Nakamura, Hi	2779	Dominguez Perez, L.	2739	1-0	2016.12.29
Dominguez Perez, L.	2739	Karjakin, Sergey	2785	1/2-1/2	2016.12.29
Dominguez Perez, L.	2739	Ivanchuk, V.	2747	1/2-1/2	2016.12.29
Dominguez Perez, L.	2739	Grischuk, A.	2737	1/2-1/2	2016.12.29
Cheparinov, I.	2687	Dominguez Perez, L.	2723	1/2-1/2	2016.06.09
Kryvoruchko, Y.	2682	Dominguez Perez, L.	2723	1/2-1/2	2016.06.09
Almasi, Z.	2688	Dominguez Perez, L.	2723	1/2-1/2	2016.06.09
Ivanchuk, V.	2710	Dominguez Perez, L.	2723	1/2-1/2	2016.06.09
Bruzon Batista, L.	2681	Dominguez Perez, L.	2723	1/2-1/2	2016.06.09
Lysyj, I.	2668	Dominguez Perez, L.	2732	1/2-1/2	2016.05.01
Grischuk, A.	2752	Dominguez Perez, L.	2732	1/2-1/2	2016.05.01
Kamsky, G.	2670	Dominguez Perez, L.	2732	1/2-1/2	2016.05.01
Artemiev, V.	2669	Dominguez Perez, L.	2732	1/2-1/2	2016.05.01
Sargissian, G.	2702	Dominguez Perez, L.	2732	1/2-1/2	2016.03.02
Bacallao Alonso, Y.	2546	Dominguez Perez, L.	2732	0-1	2016.02.08
Quesada Perez, Yu	2631	Dominguez Perez, L.	2732	0-1	2016.02.08
Amin, B.	2661	Dominguez Perez, L.	2720	0-1	2016.09.02
Volodin, Alek	2473	Dominguez Perez, L.	2720	0-1	2016.09.02
Gonzalez de la Torre, S.	2459	Dominguez Perez, L.	2720	0-1	2016.09.26
Hernandez Guerrero, G.	2498	Dominguez Perez, L.	2736	0-1	2016.10.29
Amin, B.	2662	Dominguez Perez, L.	2739	0-1	2016.12.26
Flores, Di	2579	Dominguez Perez, L.	2739	0-1	2016.12.26
Mamedov, Rau	2688	Dominguez Perez, L.	2739	0-1	2016.12.26
Banikas, H.	2568	Dominguez Perez, L.	2739	0-1	2016.12.29
Kozul, Z.	2613	Dominguez Perez, L.	2739	0-1	2016.12.29
Bindrich, F.	2590	Dominguez Perez, L.	2739	0-1	2016.12.29
Matlakov, M.	2694	Dominguez Perez, L.	2739	0-1	2016.12.29
Bosiocic, Mari	2591	Dominguez Perez, L.	2739	0-1	2016.12.29
Salem, AR.	2656	Dominguez Perez, L.	2739	0-1	2016.12.29
Ding Liren	2766	Dominguez Perez, L.	2732	1/2-1/2	2016.03.02
Mamedov, Rau	2650	Dominguez Perez, L.	2732	1/2-1/2	2016.03.02
Tomashevsky, E.	2728	Dominguez Perez, L.	2732	1/2-1/2	2016.02.28
Fressinet, L.	2700	Dominguez Perez, L.	2732	1/2-1/2	2016.02.28
Sargissian, G.	2702	Dominguez Perez, L.	2732	1/2-1/2	2016.02.28
Wojtaszek, R.	2727	Dominguez Perez, L.	2732	1/2-1/2	2016.02.28
Mamedov, Rau	2650	Dominguez Perez, L.	2732	1/2-1/2	2016.02.28
Movsesian, S.	2653	Dominguez Perez, L.	2732	1/2-1/2	2016.02.28
Ponomariov, R.	2712	Dominguez Perez, L.	2732	1/2-1/2	2016.02.26
Wojtaszek, R.	2727	Dominguez Perez, L.	2732	1/2-1/2	2016.02.26
Mamedyarov, S.	2747	Dominguez Perez, L.	2732	1/2-1/2	2016.02.26
Buhmann, R.	2653	Dominguez Perez, L.	2713	1/2-1/2	2016.07.09
Caruana, F.	2810	Dominguez Perez, L.	2713	1/2-1/2	2016.07.09
Najer, E.	2687	Dominguez Perez, L.	2713	1/2-1/2	2016.07.09
Harikrishna, P.	2752	Dominguez Perez, L.	2720	1/2-1/2	2016.09.02
Atabayev, Y.	2453	Dominguez Perez, L.	2720	1/2-1/2	2016.09.02
Giri, A.	2755	Dominguez Perez, L.	2720	1/2-1/2	2016.09.02
Oparin, G.	2626	Dominguez Perez, L.	2720	1/2-1/2	2016.09.26
Werle, J.	2551	Dominguez Perez, L.	2752	1/2-1/2	2016.11.06
Roiz, M.	2605	Dominguez Perez, L.	2752	1/2-1/2	2016.11.06
Ivanchuk, V.	2747	Dominguez Perez, L.	2739	1/2-1/2	2016.12.26
Grischuk, A.	2737	Dominguez Perez, L.	2739	1/2-1/2	2016.12.26
Naiditsch, A.	2687	Dominguez Perez, L.	2739	1/2-1/2	2016.12.29
Vachier Lagrave, M.	2804	Dominguez Perez, L.	2739	1/2-1/2	2016.12.29
Morozevich, A.	2676	Dominguez Perez, L.	2739	1/2-1/2	2016.12.29
Dominguez Perez, Leinier	2758	Carlsen, Magnus	2862	0-1	Sat Feb 06 2021
Dominguez Perez, Leinier	2758	So, Wesley	2770	1-0	Sun Feb 07 2021
Dominguez Perez, Leinier	2758	Duda, Jan-Krzysztof	2743	1-0	Mon Feb 08 2021
Dominguez Perez, Leinier	2758	Dubov, Daniil	2710	0-1	Mon Feb 08 2021
Dominguez Perez, Leinier	2758	Christiansen, Johan-Sebastian	2618	1-0	Sat Apr 24 2021
Dominguez Perez, Leinier	2758	Tari, Aryan	2639	1-0	Mon Apr 26 2021
Dominguez Perez, Leinier	2786	Ju, Wenjun	2610	1-0	2021.06.30
Dominguez Perez, Leinier	2786	Ju, Wenjun	2610	1-0	2021.06.30
Dominguez Perez, Leinier	2654	Gelfand, Boris	2691	0-1	2021.07.04
Dominguez Perez, Leinier	2786	Gelfand, Boris	2702	1-0	2021.07.04
Dominguez Perez, Leinier	2786	Vakhidov, Jakhongir	2532	0-1	2021.07.17
Dominguez Perez, Leinier	2786	Xiong, Jeffery	2730	1-0	2021.08.11
Dominguez Perez, Leinier	2786	Svidler, Peter	2745	0-1	2021.08.13
Dominguez Perez, Leinier	2786	Mamedyarov, Shakhriyar	2756	0-1	2021.08.12
Dominguez Perez, Leinier	2786	Rapport, Richard	2724	1-0	2021.08.11
Dominguez Perez, Leinier	2654	Mamedyarov, Shakhriyar	2755	1-0	2021.08.14
Dominguez Perez, Leinier	2654	Xiong, Jeffery	2724	1-0	2021.08.14
Dominguez Perez, Leinier	2654	Rapport, Richard	2776	0-1	2021.08.14
Dominguez Perez, Leinier	2654	Svidler, Peter	2743	1-0	2021.08.15
Dominguez Perez, Leinier	2654	Le, Quang Liem	2690	1-0	2021.08.15
Dominguez Perez, Leinier	2758	Vachier-Lagrave, Maxime	2751	1-0	2021.08.20
Dominguez Perez, Leinier	2786	Duda, Jan-Krzysztof	2775	1-0	2021.08.28
Dominguez Perez, Leinier	2786	Vidit, Santosh Gujrathi	2636	1-0	2021.08.29
Dominguez Perez, Leinier	2786	Hansen, Eric	2579	1-0	2021.08.30
Dominguez Perez, Leinier	2786	Artemiev, Vladislav	2757	1-0	2021.08.31
Dominguez Perez, L.	2726	Radjabov, T.	2731	1/2-1/2	2015.02.15
Dominguez Perez, L.	2726	Svidler, P.	2739	1/2-1/2	2015.02.15
Dominguez Perez, L.	2726	Tomashevsky, E.	2716	1/2-1/2	2015.02.15
Dominguez Perez, L.	2729	Belyakov, B.	2482	1-0	2015.05.01
Dominguez Perez, L.	2729	Najer, E.	2634	1-0	2015.05.01
Dominguez Perez, L.	2734	Jakovenko, D.	2738	1-0	2015.05.14
Dominguez Perez, L.	2734	Svidler, P.	2734	1-0	2015.05.14
Dominguez Perez, L.	2746	Yu Yangyi	2715	0-1	2015.06.15
Dominguez Perez, L.	2746	Nepomniachtchi, I.	2720	0-1	2015.06.15
Dominguez Perez, L.	2746	Eljanov, P.	2718	1-0	2015.06.15
Dominguez Perez, L.	2736	Vazquez Igarza, R.	2581	1-0	2015.08.15
Dominguez Perez, L.	2732	Malakhov, V.	2694	0-1	2015.10.10
Dominguez Perez, L.	2732	Durarbayli, V.	2618	1-0	2015.10.18
Dominguez Perez, L.	2732	Lampert, J.	2461	1-0	2015.10.18
Dominguez Perez, L.	2732	Onischuk, V.	2612	1-0	2015.10.13
Dominguez Perez, L.	2732	Karjakin, Sergey	2762	0-1	2015.10.13
Dominguez Perez, L.	2732	Perunovic, Mil	2622	1-0	2015.10.13
Dominguez Perez, L.	2732	Kryvoruchko, Y.	2710	1-0	2015.10.13
Dominguez Perez, L.	2732	Adhiban, Baskaran	2674	1-0	2015.10.13
Dominguez Perez, L.	2732	Zhigalko, S.	2656	1-0	2015.10.10
Dominguez Perez, L.	2732	Ponkratov, P.	2604	1-0	2015.10.10
Dominguez Perez, Leinier	2732	Perez Ponsa, Federico	2563	1-0	2015.09.11
Dominguez Perez, Leinier	2732	Perez Ponsa, Federico	2563	1-0	2015.09.11
Dominguez Perez, Leinier	2732	Adams, Michael	2742	0-1	2015.09.11
Dominguez Perez, Leinier	2732	Melkumyan, Hrant	2622	1-0	2015.09.11
Dominguez Perez, L.	2726	Jakovenko, D.	2733	1/2-1/2	2015.02.15
Dominguez Perez, L.	2726	Kasimdzhanov, R.	2705	1/2-1/2	2015.02.15
Dominguez Perez, L.	2726	Mamedyarov, S.	2759	1/2-1/2	2015.02.15
Dominguez Perez, L.	2729	Leko, P.	2713	1/2-1/2	2015.04.19
Dominguez Perez, L.	2729	Ding Liren	2755	1/2-1/2	2015.04.19
Dominguez Perez, L.	2729	Harikrishna, P.	2729	1/2-1/2	2015.04.19
Dominguez Perez, L.	2729	Gelfand, B.	2747	1/2-1/2	2015.04.19
Dominguez Perez, L.	2729	Aronian, L.	2770	1/2-1/2	2015.04.19
Dominguez Perez, L.	2734	Nakamura, Hi	2799	1/2-1/2	2015.05.14
Dominguez Perez, L.	2734	Vachier Lagrave, M.	2754	1/2-1/2	2015.05.14
Dominguez Perez, L.	2734	Grischuk, A.	2780	1/2-1/2	2015.05.14
Dominguez Perez, L.	2746	Andreikin, D.	2718	1/2-1/2	2015.06.15
Dominguez Perez, L.	2746	Bruzon Batista, L.	2677	1/2-1/2	2015.06.15
Dominguez Perez, L.	2736	Harikrishna, P.	2740	1/2-1/2	2015.08.15
Dominguez Perez, L.	2736	Kryvoruchko, Y.	2697	1/2-1/2	2015.08.15
Dominguez Perez, L.	2736	Van Wely, L.	2654	1/2-1/2	2015.08.15
Dominguez Perez, L.	2732	Meier, Geo	2654	1/2-1/2	2015.10.10
Dominguez Perez, L.	2732	Safarli, E.	2657	1/2-1/2	2015.10.10
Dominguez Perez, L.	2732	Socko, B.	2599	1/2-1/2	2015.10.10
Dominguez Perez, L.	2732	Bauer, Ch	2623	1/2-1/2	2015.10.18
Dominguez Perez, L.	2732	Iturrizaga, E.	2641	1/2-1/2	2015.10.13
Dominguez Perez, L.	2732	Anand, V.	2803	1/2-1/2	2015.10.13
Dominguez Perez, L.	2732	Svidler, P.	2727	1/2-1/2	2015.10.13
Dominguez Perez, L.	2732	Vachier Lagrave, M.	2758	1/2-1/2	2015.10.13
Dominguez Perez, L.	2732	Kasimdzhanov, R.	2704	1/2-1/2	2015.10.13
Jobava, Ba	2696	Dominguez Perez, L.	2726	1-0	2015.02.15
Vachier Lagrave, M.	2775	Dominguez Perez, L.	2726	1/2-1/2	2015.02.15
Andreikin, D.	2737	Dominguez Perez, L.	2726	0-1	2015.02.15
Grischuk, A.	2794	Dominguez Perez, L.	2729	0-1	2015.04.19
Jobava, Ba	2699	Dominguez Perez, L.	2734	1-0	2015.05.14
Nepomniachtchi, I.	2720	Dominguez Perez, L.	2746	0-1	2015.06.15
Yu Yangyi	2715	Dominguez Perez, L.	2746	1-0	2015.06.15
Sargissian, G.	2673	Dominguez Perez, L.	2736	1-0	2015.08.15
Cuenca Jimenez, J.	2526	Dominguez Perez, L.	2736	0-1	2015.08.15
Akopian, Vl	2648	Dominguez Perez, L.	2732	0-1	2015.10.10
Dlugy, M.	2518	Dominguez Perez, L.	2732	0-1	2015.10.10
Maze, S.	2582	Dominguez Perez, L.	2732	0-1	2015.10.10
Vovk, Y.	2617	Dominguez Perez, L.	2732	0-1	2015.10.10
Korobov, A.	2700	Dominguez Perez, L.	2732	0-1	2015.10.13
Petrosian, TL.	2625	Dominguez Perez, L.	2732	0-1	2015.10.13
Gajewski, G.	2654	Dominguez Perez, L.	2732	0-1	2015.10.13
Dominguez Perez, L.	2732	Vallejo Pons, F.	2684	1/2-1/2	2015.10.13
Swiercz, D.	2620	Dominguez Perez, L.	2732	0-1	2015.10.13
Dominguez Perez, L.	2732	Carlsen, M.	2850	1/2-1/2	2015.10.10
Mamedyarov, S.	2736	Dominguez Perez, L.	2732	0-1	2015.10.10
Adams, Michael	2742	Dominguez Perez, Leinier	2732	1-0	2015.09.11
Dominguez Perez, Leinier	2732	Adams, Michael	2742	1/2-1/2	2015.09.11
Dominguez Perez, Leinier	2732	Adams, Michael	2742	1/2-1/2	2015.09.11
Dominguez Perez, Leinier	2732	Adams, Michael	2742	1/2-1/2	2015.09.11
Perez Ponsa, Federico	2563	Dominguez Perez, Leinier	2732	1-0	2015.09.11
Grischuk, A.	2810	Dominguez Perez, L.	2726	1/2-1/2	2015.02.15
Giri, A.	2797	Dominguez Perez, L.	2726	1/2-1/2	2015.02.15
Ponomariov, R.	2713	Dominguez Perez, L.	2729	1/2-1/2	2015.04.19
Amin, B.	2634	Dominguez Perez, L.	2729	1/2-1/2	2015.04.19
Jakovenko, D.	2742	Dominguez Perez, L.	2729	1/2-1/2	2015.05.01
Shankland, S.	2661	Dominguez Perez, L.	2729	1/2-1/2	2015.04.19
Kamsky, G.	2683	Dominguez Perez, L.	2729	1/2-1/2	2015.05.01
Frolyanov, D.	2572	Dominguez Perez, L.	2729	1/2-1/2	2015.05.01
Karjakin, Sergey	2753	Dominguez Perez, L.	2734	1/2-1/2	2015.05.14
Caruana, F.	2803	Dominguez Perez, L.	2734	1/2-1/2	2015.05.14
Tomashevsky, E.	2749	Dominguez Perez, L.	2734	1/2-1/2	2015.05.14
Giri, A.	2776	Dominguez Perez, L.	2734	1/2-1/2	2015.05.14
Gelfand, B.	2744	Dominguez Perez, L.	2734	1/2-1/2	2015.05.14
Bruzon Batista, L.	2677	Dominguez Perez, L.	2746	1/2-1/2	2015.06.15
Eljanov, P.	2718	Dominguez Perez, L.	2746	1/2-1/2	2015.06.15
Andreikin, D.	2718	Dominguez Perez, L.	2746	1/2-1/2	2015.06.15
Rakhmanov, Ale	2620	Dominguez Perez, L.	2736	1/2-1/2	2015.08.15
Motylev, A.	2649	Dominguez Perez, L.	2732	1/2-1/2	2015.10.10
Giri, A.	2798	Dominguez Perez, L.	2732	1/2-1/2	2015.10.18
Aronian, L.	2784	Dominguez Perez, L.	2732	1/2-1/2	2015.10.18
Wiedenkeller, M.	2453	Dominguez Perez, L.	2732	1/2-1/2	2015.10.18
Bogdanovich, S.	2590	Dominguez Perez, L.	2732	1/2-1/2	2015.10.13
Ghaem Maghami, E.	2596	Dominguez Perez, L.	2732	1/2-1/2	2015.10.13
Aronian, L.	2784	Dominguez Perez, L.	2732	1/2-1/2	2015.10.13
Volokitin, And	2639	Dominguez Perez, L.	2732	1/2-1/2	2015.10.13
Dominguez Perez, L.	2754	So, W.	2719	1-0	2014.01.11
Dominguez Perez, L.	2754	Caruana, F.	2782	1-0	2014.01.11
Dominguez Perez, L.	2757	Robson, R.	2628	1-0	2014.03.08
Dominguez Perez, L.	2757	Robson, R.	2628	1-0	2014.03.08
Dominguez Perez, L.	2757	Frolyanov, D.	2578	1-0	2014.04.07
Dominguez Perez, L.	2757	Dreev, A.	2670	1-0	2014.04.07
Dominguez Perez, L.	2760	Dias, P.	2416	1-0	2014.08.02
Dominguez Perez, L.	2760	Mamedyarov, S.	2743	1-0	2014.08.02
